id,outlet_id,priority_score,transaction_score,engagement_score,product_adoption_score,risk_score,contributing_factors,scored_at
1436f9c8-712a-5059-9fc0-b25b977958af,8775b7ab-34d1-5841-9ec0-e6e696688307,92.0,81.3,70.7,16.2,77.7,low_transaction_volume|inactive_products,2025-07-27T00:00:00
ced0d898-3fdd-5440-a095-169984011e18,8f419a04-5d26-5b30-8b18-7a3e176afd95,48.2,62.0,30.3,36.1,51.8,product_gap|low_transaction_volume|inactive_products,2025-07-27T00:00:00
7af74f7d-9cda-5230-9780-10ab40c14bd1,d52c3009-7a12-53ac-9140-2a40df2499ba,54.0,55.1,37.0,13.6,61.9,missed_visits|product_gap|inactive_products,2025-08-01T00:00:00
0e191ba2-920b-50eb-b82b-674fa776734a,bab5a528-dcce-5960-9f34-718a92058e92,43.2,28.8,54.0,69.4,46.7,inactive_products,2025-07-27T00:00:00
c050588c-80b9-5bd9-a8e5-b963d02647be,c5186f6b-e1d0-5700-9d71-31de5ea7ac8a,52.6,24.2,63.9,40.5,62.5,inactive_products|competitor_risk,2025-07-31T00:00:00
3c1ab246-db26-51ac-af42-e766a475bfe3,04c79f7f-4041-5a63-97bf-2ece651d40b2,53.2,48.4,56.9,53.9,45.7,competitor_risk,2025-07-31T00:00:00
e847fa5e-b0fe-522f-89cf-c14c47308fa9,7006925e-6af2-5e3c-bd85-788a1d1343ac,48.9,42.5,50.1,45.3,37.0,inactive_products|low_transaction_volume|competitor_risk,2025-07-28T00:00:00
ced7c3ed-0a3e-5fe6-98c1-13dcda78cece,ec51a59e-c5e4-514b-9501-31ac0d1e80ca,51.4,33.0,42.2,87.8,52.2,declining_revenue|missed_visits,2025-07-25T00:00:00
78c13e44-5a82-513e-951c-a5cb3192f84a,3bcd50f7-f0eb-5174-b1a9-9deab11031da,44.3,31.9,44.6,83.2,43.9,missed_visits|low_transaction_volume,2025-07-29T00:00:00
b6b10ab0-4cb9-51ea-9098-9be35122727c,6c3f6314-f245-5946-9a2e-ea5fbb951e7f,89.0,92.9,99.5,84.1,76.3,declining_revenue|competitor_risk,2025-07-26T00:00:00
bfc9949e-de8a-5170-be2d-cfcb4c440461,650e5b63-d760-51b3-9465-102cbe048b2e,76.9,86.6,68.3,19.4,69.1,declining_revenue|competitor_risk|missed_visits,2025-07-30T00:00:00
46736f3d-9f11-5ad1-ac57-c3bd8a1cfb42,bf913de2-6da4-5acc-8ad9-fbfe79c8f948,57.3,71.1,33.1,19.7,45.2,inactive_products|declining_revenue|high_churn_probability,2025-07-25T00:00:00
7d19510b-3e5e-52da-bcd4-2fe18e48a328,cbf14c0f-d8df-592e-be76-01083414492b,44.7,16.4,41.3,65.2,54.4,inactive_products,2025-07-30T00:00:00
6db0e740-9208-58dd-83bd-392b72094d41,36850526-5951-520a-b33e-b34aa3a8d24c,35.6,12.0,45.4,29.3,24.4,product_gap|inactive_products|missed_visits,2025-07-27T00:00:00
e4cd5788-e892-53aa-91cf-48257202cd67,1a7abaf9-db83-5b34-aa30-8e65ccecd647,50.9,51.7,75.6,13.6,53.1,competitor_risk|inactive_products,2025-07-27T00:00:00
0a4776af-f6dc-517a-8808-aeb0ed6d6e12,4ed02a76-d194-55d0-b915-c6b2e0852190,53.0,60.0,49.8,70.6,54.0,high_churn_probability|product_gap,2025-07-30T00:00:00
c3a835f1-68e8-5070-814a-5ddc711be42b,4297d3c8-9f0d-59cd-b6be-25fb5ae1f0ef,78.1,55.7,53.5,57.4,78.3,inactive_products|competitor_risk|low_transaction_volume,2025-07-25T00:00:00
5e9a8f7b-1f68-5741-97c6-f19dadc7600f,a1350aa4-ee6f-5577-9815-4d137cb0696d,30.2,36.3,19.1,71.8,17.1,declining_revenue|competitor_risk,2025-07-25T00:00:00
a063158f-3b05-512e-8cbc-203d3461c3c0,44c79770-368b-5537-9952-7170040a5301,28.6,24.7,50.0,32.8,20.2,competitor_risk|inactive_products|high_churn_probability,2025-07-30T00:00:00
32152679-c1fc-5560-86c6-284207622156,3388263e-9140-51e1-be58-a373ce459010,68.6,85.9,87.7,68.5,61.5,inactive_products,2025-07-28T00:00:00
0cbc5689-2f03-5a72-b136-0a6f04195f9f,a8a7d198-5dd8-5f3c-9c89-9a051fe2d125,38.0,22.2,18.9,31.9,31.2,missed_visits|low_transaction_volume|inactive_products,2025-07-30T00:00:00
1d47299c-eafa-5b15-924e-64dc0acab7e4,dbdcd508-7f78-578c-834f-4a1aebe41e89,26.5,43.0,34.9,21.3,12.7,competitor_risk|low_transaction_volume,2025-07-30T00:00:00
5eda24c9-fe31-52e4-b61a-f4e76a66ea0f,cea22206-d9ec-533a-ba11-23436d13a5ca,60.7,57.6,45.4,49.1,65.4,competitor_risk,2025-07-27T00:00:00
8cb35ff0-6485-5834-a847-74d90b9d9193,98847415-a6bc-5eed-9f05-a9af7bd353d4,23.1,22.5,40.0,33.6,6.4,product_gap|high_churn_probability|inactive_products,2025-07-31T00:00:00
28f66b22-b184-51aa-b523-a8b01c8e00c6,a07d29f4-fe3f-58dd-94b4-6903c65af63c,32.8,7.1,14.6,32.3,32.8,product_gap|missed_visits,2025-07-27T00:00:00
ebe7bb0e-c8af-579d-b7cf-d95a5782b888,1ac54af3-5707-5492-aee2-05ef12942473,47.1,33.5,47.5,32.1,46.1,inactive_products|declining_revenue|low_transaction_volume,2025-07-31T00:00:00
7c52c6b2-9cfe-5a90-9d8e-228c49553e3f,b6820f4f-8105-5eae-8388-93df55b5a919,43.3,18.3,53.5,51.7,29.0,low_transaction_volume|product_gap,2025-08-01T00:00:00
8799d5ee-7b4f-5cf5-b3be-78e02e510b14,ad8e66ee-9869-50f3-b05c-bb30f86aa457,99.0,87.2,96.7,27.6,83.1,low_transaction_volume|declining_revenue|high_churn_probability,2025-07-25T00:00:00
0f8c310e-7495-57f4-ba13-b3c48a969f79,f8461778-159b-5e50-ac02-3e4291767ff1,63.8,58.6,45.4,60.8,46.4,high_churn_probability,2025-07-29T00:00:00
72307788-357f-58ae-915d-9eb35e5ef801,16f4f844-5038-5b1e-8c65-ea315a585e05,15.1,19.6,8.4,24.2,10.5,product_gap,2025-07-28T00:00:00
b2124606-6aa6-5176-b220-f5c695a0b85f,000280a2-bb34-5e35-b16e-a231e8b7be80,39.5,33.7,47.4,24.4,28.5,competitor_risk|declining_revenue|missed_visits,2025-07-29T00:00:00
ab50a433-3a73-5f78-987d-91fd0ce8ee0c,af363d3c-860c-5698-a9cf-bb1c6f450514,50.0,49.9,52.2,33.6,36.6,product_gap|inactive_products|high_churn_probability,2025-07-28T00:00:00
bb8f7296-0c3e-5c0b-8405-ea16ca66108c,0134a9b6-3357-5d15-ab71-31131d587d56,31.8,34.9,12.6,47.2,21.4,missed_visits|declining_revenue,2025-07-31T00:00:00
cf41b565-4479-5350-a616-afdad11a297c,837a3fa8-373e-5f55-9434-54aac1e44546,87.0,90.3,80.4,74.4,81.6,high_churn_probability|declining_revenue,2025-07-26T00:00:00
48da4645-01ae-57e6-9801-e8ec4d35068c,d3df0796-a8ca-57c8-badb-f41272fb61cf,60.6,44.0,46.4,78.1,52.9,missed_visits,2025-07-27T00:00:00
9faaefb7-7acb-57eb-be89-87da314b12cf,62707310-8f7f-5b6b-b019-d6ac621cb7ce,25.5,36.8,21.7,30.9,7.1,product_gap|inactive_products,2025-07-25T00:00:00
b1e25536-f8bb-55d4-9359-c7de52cab2db,62b6c44a-0e18-50df-b381-7532d1cffe06,61.8,47.3,57.3,55.8,46.8,high_churn_probability|low_transaction_volume,2025-07-29T00:00:00
4e11b861-e239-5b8d-ba6a-c73311cde691,3f937259-bd27-5034-8819-7864795688aa,95.6,86.6,74.4,53.2,98.8,competitor_risk,2025-08-01T00:00:00
7eea38f9-fff1-5b71-89bd-48c409cfabd6,216c274e-2c70-50d1-bfaf-4b7cfcef9292,47.1,52.3,67.7,71.3,43.7,inactive_products,2025-08-01T00:00:00
52cc0954-b783-58e6-86a0-0e6a4106f51a,8861cd2e-b193-51b3-8310-498a0c7ecaa0,35.7,55.0,52.7,41.6,37.3,competitor_risk|declining_revenue,2025-07-28T00:00:00
e726d3e0-55bd-5350-b59c-433fad6ca9ed,4705e7ec-7a1b-5d42-97a5-ded3b344fb38,47.1,27.8,58.7,85.2,28.1,missed_visits|product_gap,2025-08-01T00:00:00
505ee1de-8401-5f73-8be2-6f6599c9a270,97dedd4a-dfb7-5db8-955c-c13d50ef55cf,62.7,72.2,39.8,32.6,43.4,low_transaction_volume|competitor_risk|product_gap,2025-07-29T00:00:00
1b837d12-b0ea-5204-8034-8827cc2fd63c,b5fc8288-b9e8-5d46-8a57-1c98dd1ec87c,16.4,4.8,30.6,31.6,2.2,low_transaction_volume|product_gap|high_churn_probability,2025-07-31T00:00:00
6c8f9b3d-bbd2-56ab-a03f-6f01181c76cf,fcdd596e-f586-5d16-9b12-0e18ed346a1b,35.2,6.2,47.3,53.3,42.7,inactive_products|high_churn_probability|product_gap,2025-07-31T00:00:00
a084ecd0-c367-54c7-b096-053845bb0cf7,8a565c7b-7994-5fe3-a6dc-0e514bd65f22,44.4,57.4,58.7,44.0,46.7,declining_revenue|competitor_risk,2025-07-28T00:00:00
fe4be794-7fe7-5936-822a-a65ba0f1a56a,f9f181b2-4dd1-599e-a863-8fc11c75cfb9,26.0,12.1,33.8,47.7,14.7,low_transaction_volume,2025-07-31T00:00:00
fbb30b8b-8b3d-5e94-9a8b-39bbb438c30b,ffc4fb64-4c02-5513-9e93-6c4b180167e2,23.9,21.2,44.4,52.7,11.2,competitor_risk|missed_visits,2025-08-01T00:00:00
e99d90e3-1e79-523e-bc81-5b881ca25b03,95707a08-7114-51be-940e-01c39a29536b,69.8,75.5,67.4,56.2,50.5,product_gap|missed_visits|competitor_risk,2025-07-29T00:00:00
c5aa2138-8b5e-57fe-9d88-af73dd1aff2c,599fca8d-188d-56ae-b5c5-a46c63ad10cb,32.9,35.0,24.5,74.8,42.2,competitor_risk|low_transaction_volume,2025-07-31T00:00:00
5b1196c5-4f68-55de-8c81-1ac596d375fe,642ce7c1-f7e7-590c-adf0-c70c2abd88f0,37.4,54.5,42.1,16.7,29.5,inactive_products,2025-07-25T00:00:00
6865024b-1683-5afd-87f2-32e806318fb0,ac2f36dd-a750-567f-9055-3b273b213591,73.1,81.5,60.7,34.9,63.2,inactive_products|declining_revenue|low_transaction_volume,2025-07-30T00:00:00
0350737e-96e6-50e0-a3d9-c85c2aa5b39e,ac265695-21b9-54fa-950b-c30523bf2e97,16.5,31.8,11.1,26.7,14.9,competitor_risk|inactive_products|product_gap,2025-07-25T00:00:00
0f86f6a7-1a29-5483-92b9-a6d752039ed0,ec16ce62-83c7-5e79-a058-53958873236b,36.8,22.9,47.3,51.2,42.6,high_churn_probability|declining_revenue,2025-07-31T00:00:00
01610682-4e05-5b86-8e04-1b0c999e6763,cdca6c1b-b1d5-5949-95f0-594b17d63ff9,83.0,70.7,89.8,23.0,85.5,high_churn_probability|low_transaction_volume,2025-07-30T00:00:00
2777ba7e-8bda-50a2-bb4e-d00d61d5a526,e964f22c-0588-566a-a1d5-b22f570ce0cf,22.9,38.0,23.7,60.1,18.6,low_transaction_volume,2025-07-30T00:00:00
ffec398d-ebcd-59a8-a788-1bb4e99fb5a3,98b4a36e-f020-56da-b90f-6c92745270df,45.0,29.8,41.7,33.5,52.6,product_gap|inactive_products|low_transaction_volume,2025-07-28T00:00:00
684be452-3785-562d-b12f-820982f4e863,0424c355-7cab-5d88-82db-de067f3a2990,90.4,66.0,83.5,26.4,88.6,missed_visits|competitor_risk|declining_revenue,2025-07-27T00:00:00
8f537c6b-332c-5892-9c0d-2afeb2c7747b,6314951a-4547-56f4-82d3-2eb9d3c82e8c,73.0,53.5,64.5,69.7,82.9,product_gap|inactive_products,2025-07-30T00:00:00
a7be09c6-7983-5ccc-bed9-db72cc53b474,c3576572-099b-5798-b335-0d99b42f157d,21.6,13.2,8.3,47.6,31.4,inactive_products|product_gap|low_transaction_volume,2025-08-01T00:00:00
27f93982-1390-5d0e-a5ae-d8d439048551,c2185795-2f9f-544b-a577-334174be914d,27.5,32.9,29.4,36.5,9.3,declining_revenue,2025-07-25T00:00:00
092749ed-7be4-56da-976e-9465fc8f3a15,3470adad-d4ab-5bf2-b747-7d1a6088a4be,38.8,40.6,57.9,37.6,19.2,missed_visits,2025-07-29T00:00:00
ca88c218-4cbd-549d-9e1f-170a5a54e7a8,d29cf6f4-6b13-5abd-b139-5571265a0bb4,26.0,14.1,32.2,42.3,13.6,competitor_risk|high_churn_probability,2025-07-29T00:00:00
ab38ae5e-9aa0-5bae-ab12-35f473d838ca,cb031250-ce8d-5084-ace6-ba86139aa6b1,81.5,87.0,68.7,31.0,64.6,low_transaction_volume,2025-07-26T00:00:00
6faf6c54-93e9-5be7-b181-4494b598d89c,4d2bebeb-d1a8-548c-8752-1fe89efea6bb,86.6,85.6,79.8,23.4,90.1,competitor_risk|missed_visits|inactive_products,2025-07-29T00:00:00
b083d2d9-e4be-5d05-ac8f-f81d991e8476,8de015b8-e615-54ce-9ef4-1b31c9afadb1,18.7,18.4,0.0,16.2,27.8,declining_revenue|inactive_products|high_churn_probability,2025-07-30T00:00:00
fc346e43-4896-5fbe-b43c-5aae69da9a25,e17250dc-e2ba-525d-9966-1218ff31563b,55.4,48.9,45.5,70.8,42.6,product_gap|high_churn_probability,2025-07-26T00:00:00
aadffa35-36b8-5818-bb52-4a1b3f87ee88,cbc0c254-3eb6-59b8-9e08-d021442597f5,51.3,39.1,68.3,35.4,33.7,high_churn_probability|product_gap,2025-07-29T00:00:00
ae6ac92f-1713-577b-9cb9-8c9eab2c9f07,ced124fb-be5b-5ef6-b3a2-41539be0bd20,53.2,65.2,56.2,49.2,56.9,inactive_products|missed_visits|declining_revenue,2025-07-31T00:00:00
a3b96432-0cbb-5f8a-baa9-08023da024a3,cd4e24ea-ad6f-58f3-bdd8-39de32c1b412,73.9,52.8,92.3,78.4,77.1,high_churn_probability|missed_visits,2025-07-27T00:00:00
c4d3bf25-ef5e-5407-86ed-e67ab9a3e605,1a94663f-aa95-558c-add3-ac9094daaea6,44.1,42.1,69.0,85.2,35.6,competitor_risk,2025-07-30T00:00:00
26f391a3-b17e-5e16-99a4-066cf898db39,1ae0052d-8327-5fd0-abce-e0277e57bc3e,52.3,44.4,53.6,10.4,41.6,declining_revenue,2025-07-31T00:00:00
46df5c3e-9189-5eba-96d6-1acc8c4c54b5,a43b0bda-dfe3-5bb3-8edb-d5235fdce6b8,51.4,51.8,28.1,32.0,45.8,competitor_risk|low_transaction_volume,2025-08-01T00:00:00
ac65512d-1fad-5a1f-8814-2691f8de7e7d,b7622fbb-f035-5077-9daf-cda09e12077a,54.8,73.4,71.0,79.1,62.7,missed_visits|inactive_products|low_transaction_volume,2025-07-25T00:00:00
1a814e55-8da3-5db9-b596-fde69fc80068,54483016-e2e2-53c6-9b45-b67ba56d50f6,34.6,42.1,50.0,13.1,15.5,high_churn_probability|inactive_products,2025-07-30T00:00:00
2cf2d9a3-b3e1-5635-b56f-1e422c3e3374,ea3f4fa1-9afb-5055-9446-5a6833baeff0,94.1,94.7,71.7,76.7,77.2,inactive_products,2025-07-25T00:00:00
d0e010bb-02c8-5d43-838d-736bf3ce1e90,cdf77c59-ca65-555a-9b73-d7fbe9d154af,59.1,34.0,61.3,88.7,44.9,missed_visits,2025-08-01T00:00:00
b2d2567b-65e8-51c6-91dd-bac076f4d933,333d8189-e00e-50ef-87ca-202547a01397,28.3,43.8,32.6,85.5,23.8,inactive_products|missed_visits|declining_revenue,2025-07-26T00:00:00
637e993f-c0a1-52c2-8810-4d4c6bf4b942,e3b326ae-5bf3-5a94-aaa5-0408c00a651e,31.7,11.3,44.7,21.8,19.7,high_churn_probability|low_transaction_volume|inactive_products,2025-07-30T00:00:00
34896556-51d4-5a95-b426-7434e48a08a1,94db99e7-9cc5-5f1d-b3e1-6eee8657395a,32.7,37.2,28.2,60.8,38.0,competitor_risk|declining_revenue,2025-08-01T00:00:00
7c1d8b2c-7124-5e46-964f-76c47a539347,88653dfb-9b9b-5903-b0ba-280d082ac566,27.4,22.1,44.3,16.9,35.4,missed_visits|low_transaction_volume|inactive_products,2025-07-31T00:00:00
d171fd31-701f-51cb-8aec-42ec56201ebf,38a0613d-820e-59da-9ead-6148e07c05b7,19.7,28.9,8.3,57.3,28.6,declining_revenue,2025-07-30T00:00:00
e545eccc-a00c-582a-b45d-d48785f2f130,c0b98b92-eee0-5541-8fbe-40f7a3077ad6,46.5,35.3,25.6,67.9,34.0,high_churn_probability,2025-07-29T00:00:00
a7099753-f4f1-5acf-ab7d-c88e41b07642,9a997c40-6e32-50f9-860c-11083db0283c,94.9,78.2,78.6,32.3,89.1,declining_revenue|missed_visits|low_transaction_volume,2025-07-26T00:00:00
2962a840-ab69-53ba-a274-b3ee48827d45,8e5ccb84-fb53-5c1e-ae03-77462b40b168,24.0,38.9,8.7,33.6,25.0,missed_visits,2025-07-28T00:00:00
7d28ca33-dc67-531a-aae0-315932524230,de27d7d9-8c9c-5155-a9c9-37c174515f4e,62.3,49.8,69.4,46.0,61.2,competitor_risk|missed_visits,2025-07-30T00:00:00
26b88f77-aa5d-55ac-bab1-d7d483b0f963,000da401-5c55-5659-aa15-2f671aacb0af,16.5,20.7,41.2,44.7,17.1,product_gap|declining_revenue|competitor_risk,2025-07-28T00:00:00
82be9cc1-76dc-5216-8cac-3678410b2aa5,b332abed-ecf1-5105-926f-90691b985f1a,23.3,3.9,37.4,30.7,17.3,competitor_risk|inactive_products|missed_visits,2025-08-01T00:00:00
c8c3b9e8-99fd-56c1-9b49-394acfd962ea,f4314759-d00a-55f5-8b8f-3527363036cc,51.9,45.6,50.2,35.8,48.8,high_churn_probability|inactive_products|declining_revenue,2025-08-01T00:00:00
ec8d03f6-0707-500a-8841-c1834b50ff62,733f8e08-7e64-5ce4-bd4b-7c2fd19f512f,27.9,17.2,47.9,22.7,22.2,high_churn_probability,2025-07-27T00:00:00
fdb1a6b2-16c4-5111-b37c-0e908c7d8cdb,2aaf552d-1745-5222-8144-d71bd5f70ca7,40.9,56.6,31.2,47.3,26.5,declining_revenue,2025-08-01T00:00:00
6041f957-e609-5107-9325-c9293a0d79d0,841bcfd1-0e64-57bc-ba64-6ea24330f2bf,32.6,37.3,44.1,47.9,19.9,product_gap|competitor_risk|high_churn_probability,2025-07-27T00:00:00
0e0aa6f1-e7dc-52b4-ab3a-383b9d3b45cf,770b1207-0d01-5fd9-9d2b-0c0d2ffad9d3,75.0,60.0,98.5,80.2,77.9,high_churn_probability|product_gap,2025-07-31T00:00:00
9020d8cf-cabd-5c76-b29a-bb8856ecb550,61d93767-d7ee-521d-95c6-0754c90f57d3,31.8,31.5,15.0,23.3,20.9,competitor_risk|product_gap,2025-07-29T00:00:00
ee08cf81-0742-50b3-861a-3b3d67abb07f,05474dff-378c-5a0e-a404-511c603326d6,53.1,56.2,67.5,14.3,35.8,inactive_products|declining_revenue|high_churn_probability,2025-07-30T00:00:00
9326eac1-3de9-57fc-8f7d-4274932381bf,7b859877-ef8e-5a78-bbaf-fc5084482a45,64.0,57.1,72.0,26.0,49.2,product_gap|declining_revenue,2025-07-28T00:00:00
aa019647-2fc0-5ad0-acfc-d4718d39160b,0d96e977-be2c-5789-8286-3eeb4b930c88,18.2,7.8,3.9,29.6,19.3,inactive_products,2025-07-27T00:00:00
e178726b-0533-562e-8303-7fc45f9b7625,ee7e102d-0b64-5644-a74b-09b96820bc93,80.1,55.1,79.8,41.5,66.5,missed_visits,2025-07-25T00:00:00
bf09811e-a3b0-53cc-a2bc-c466479edb3a,b32a7cc6-a909-5f0e-a6fb-02ed67b76cd2,76.7,84.9,56.3,20.3,79.6,high_churn_probability|declining_revenue,2025-07-30T00:00:00
8b957239-f163-538c-b390-819f33679cf8,84323f21-f647-5a41-808b-fa4dc0d9e656,31.0,37.5,27.2,41.5,13.1,missed_visits|high_churn_probability,2025-07-25T00:00:00
0be1a901-477b-5cff-8e6a-94f17e7dd700,19ad6550-d1aa-5908-85c6-f7650e2b90ab,76.7,55.7,63.1,39.0,71.8,low_transaction_volume|declining_revenue|competitor_risk,2025-08-01T00:00:00
8bc48f56-4950-5f0d-800a-0ebd716e99f0,4544d574-d698-5672-a569-fe25f9172215,39.4,20.9,39.4,13.5,28.5,low_transaction_volume|high_churn_probability,2025-07-31T00:00:00
e57192be-9c93-50e3-91b6-e6b6c03e2346,c5bb2260-aa80-516e-aa4a-2fe1f6eaf1d1,86.8,69.1,76.6,75.7,67.8,declining_revenue|product_gap|inactive_products,2025-07-26T00:00:00
8e8b3615-d31e-511c-9d5e-842e72583a69,7c74deb2-f910-514d-ac23-b4a7a7070cdf,22.2,35.2,21.9,16.6,22.8,high_churn_probability|competitor_risk,2025-07-31T00:00:00
2b021284-cb29-56d8-bce2-80fcfeb9ed26,76c315cb-5185-5530-9dfa-bc9540e797ca,41.2,19.3,22.7,50.6,41.8,inactive_products|low_transaction_volume,2025-08-01T00:00:00
2555264b-0ebc-5bde-ad36-b07190da7667,104918ab-1469-5f48-ab7f-bca204e67486,89.7,71.9,73.8,60.7,87.8,product_gap|inactive_products|low_transaction_volume,2025-07-25T00:00:00
7c58ec21-4506-5309-834a-f5b12b37884a,b824f1a2-f6b0-525f-ac58-027f7057e19b,35.1,47.3,58.7,18.9,20.4,high_churn_probability|missed_visits,2025-07-26T00:00:00
41df279e-f169-5878-b9f8-389a9a825d40,1893853f-90b4-5018-a7fd-bd61bf9f2ee4,36.3,10.3,11.6,85.9,37.5,inactive_products|high_churn_probability,2025-07-28T00:00:00
aa1d1c30-51f3-5d1a-9aaa-fa408463b6f3,854291a5-05db-55e6-b0ab-3feb5d452fc0,22.9,2.1,13.5,19.7,17.6,high_churn_probability|product_gap|inactive_products,2025-07-27T00:00:00
092d7524-8f8a-5143-8343-ad5da4e8abec,ef1b6e73-f031-5894-824a-4ff1e58fc120,17.0,15.8,28.4,71.3,0.6,high_churn_probability|missed_visits|inactive_products,2025-07-28T00:00:00
ab05e241-1a0e-5254-8160-29cc94604367,5ee5bcb6-f69b-5186-9fb9-3aa1b552b4a3,22.1,18.8,14.0,12.8,5.5,product_gap|low_transaction_volume,2025-08-01T00:00:00
0c5d90dc-2766-57bf-9013-1f4d5e521e19,604a4e51-c147-5268-8856-f649e96e8de5,73.3,47.5,53.0,68.1,72.3,declining_revenue|inactive_products,2025-07-26T00:00:00
07e5c606-9b33-5668-8284-e6deac0902f6,72b06f75-9c13-5bec-841f-24114afaaab9,82.3,81.7,96.5,82.3,90.3,product_gap|high_churn_probability,2025-07-25T00:00:00
77fb9e01-3b69-5929-911e-4fb5d890254f,8df03c6a-f0e9-5c78-8a72-b96b5f7e7b16,80.8,58.0,99.0,61.0,87.3,missed_visits|low_transaction_volume,2025-07-26T00:00:00
a65f265e-7608-5f3c-9aa8-458562a16ab7,f8d90075-3eef-57df-8330-23687233e1a4,35.5,26.6,11.6,86.0,23.2,low_transaction_volume|missed_visits|high_churn_probability,2025-07-31T00:00:00
9b67ce33-be44-5123-a147-653dbc794b72,3e9833ae-27e7-5954-985e-5192185af74b,48.5,47.0,73.2,59.2,44.6,low_transaction_volume|declining_revenue,2025-07-29T00:00:00
915cfe6e-7a73-5fe2-8741-1e310d1bd3e0,f450988d-f69d-5b58-9af3-0c584f675d22,42.8,41.4,28.5,84.8,31.0,missed_visits,2025-07-30T00:00:00
e2c73182-6963-537a-8310-9dee26bc70fa,97c20157-3ae1-50ba-8232-5fcb5fbe3ac9,26.1,41.9,35.0,31.8,18.3,low_transaction_volume|competitor_risk|product_gap,2025-08-01T00:00:00
6ad2333e-5013-5c01-b015-2282718c1524,98a2cd8f-27f3-54b3-a80a-10e08de1d82c,46.3,39.4,60.8,60.8,29.2,declining_revenue|missed_visits|high_churn_probability,2025-07-29T00:00:00
834c9c8d-2d6d-51f6-9e17-1c98b9b2e232,db830ed2-6d24-5e64-8a87-ea672f8ac04a,15.7,21.8,29.7,58.7,11.8,declining_revenue|low_transaction_volume,2025-07-26T00:00:00
d7f07dc3-9ae3-5ec3-bb91-525c598fdbf0,4e810bf7-5af1-592a-82b5-2e47d61a7915,75.9,69.6,78.3,37.4,65.5,competitor_risk|product_gap,2025-07-25T00:00:00
0bbd059e-3311-58f9-8578-435f489c3cb1,b720f7b3-1de3-569d-9baa-325f7e6aaa02,21.1,28.7,31.0,30.5,2.0,product_gap|declining_revenue|competitor_risk,2025-07-31T00:00:00
13fc1c2c-f30d-5cf1-b25d-e2a47c04210f,c306d1d1-d552-5f86-9c19-aa19bcd85559,92.6,90.6,84.8,34.3,93.2,missed_visits|low_transaction_volume|declining_revenue,2025-07-25T00:00:00
4aaff624-6730-549e-8aae-f222fc1aa218,09bafe42-8b3d-575e-9484-7efccddcc10d,42.0,43.2,25.3,38.1,34.9,declining_revenue,2025-08-01T00:00:00
29b968ed-59ad-5c1f-8922-37809b0c5eaf,ff47efd1-8a4b-5f50-99f8-03a2b30b97c3,45.1,39.6,31.8,83.7,29.0,competitor_risk|high_churn_probability,2025-07-31T00:00:00
009ab894-f5d9-5d2f-b29f-80879447cf3f,1dc44f1a-55d6-5e25-b5ed-116f65034929,18.9,38.6,25.0,24.3,4.6,declining_revenue,2025-07-26T00:00:00
db93b88f-b945-5ead-8ed3-a6aa43514581,427f9d9f-f780-5eff-a8b5-43091838f0f7,37.0,27.9,42.0,35.6,27.9,inactive_products|declining_revenue,2025-07-31T00:00:00
15ba3e1a-a8d6-5887-b6ec-4cb7e29b8d0c,8142324f-d48d-5bdb-8f98-c69443f549f2,41.6,36.7,43.2,28.0,33.7,high_churn_probability|inactive_products|missed_visits,2025-07-25T00:00:00
29ffbbe1-3e34-5e9e-8ebc-2347105783c2,d9f66c50-00e3-50ee-aba1-3b4fbff20621,67.2,57.2,42.3,76.4,70.0,declining_revenue|inactive_products,2025-07-30T00:00:00
c08ea57b-c9cd-5d99-87f2-44d9e9ac1fb0,7a6dd826-3bbe-5069-88f6-a5c8a8e58300,42.3,41.3,38.2,43.5,28.0,product_gap,2025-08-01T00:00:00
9381c16a-ef95-57b1-a8bc-e1f41ffa53b9,94dbc777-5f73-54ae-a008-26026528a42a,39.8,40.8,64.7,58.0,41.7,competitor_risk,2025-08-01T00:00:00
12446090-4792-5363-97e2-7d1c4c681852,9cbcbf81-121b-5b0c-903c-99b4791db0b4,68.1,66.6,66.7,17.3,59.2,declining_revenue,2025-07-26T00:00:00
e1f4faaa-0210-5e0f-a0a4-a2a371f46215,ea87ee94-68c2-55ee-8557-984c85c321d5,37.1,52.7,35.0,67.8,24.3,inactive_products,2025-07-25T00:00:00
85ec5fc9-9194-5c57-bc6b-80f2b4f46f9d,439a175d-5bda-5628-b38b-616bbe987f8b,52.5,29.1,30.7,12.5,49.8,missed_visits,2025-07-25T00:00:00
8af249f3-e2ee-54fc-8c3f-e0198509d607,da1b9899-2b18-55df-8363-bdcc9fd96f87,47.4,66.0,47.4,18.9,45.5,product_gap|declining_revenue|high_churn_probability,2025-07-27T00:00:00
e73c2895-1f32-520b-be6a-b8d4ff90e616,5ebc4ac0-b6fd-5394-a3fa-32214fb0d1ed,97.4,82.5,99.0,10.6,78.2,declining_revenue,2025-07-26T00:00:00
7d281f08-4254-5b5e-bd1f-b605141f7aff,d8a8c25a-83f4-553e-85da-eeb06bc631d5,49.7,23.2,45.5,30.8,51.2,inactive_products|product_gap,2025-07-31T00:00:00
255bf0ce-9573-55cd-8860-ca4f7b40bcaf,56ef6120-c26a-5fa3-bb79-d25bb308fffc,43.6,35.6,60.0,14.8,48.0,high_churn_probability|competitor_risk|low_transaction_volume,2025-08-01T00:00:00
